Product Name,Specifications,Rating,Price,Product URL,Battery Life,Weight,Webcam,Display Size
Acer Aspire 7 Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA G...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,"₹52,990₹84,99937% off",https://www.flipkart.com/acer-aspire-7-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-a715-76g-548j-gaming-laptop/p/itm20708ce5793f7?pid=COMGP8QVTK3EQDXE&lid=LSTCOMGP8QVTK3EQDXEKW8XW5&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_276&otracker=search&fm=organic&iid=7f593b14-b5a5-4333-89ce-ab1032fd9743.COMGP8QVTK3EQDXE.SEARCH&ppt=pp&ppn=pp&ssid=exr6puf9u80000001746941281142&qH=312f91285e048e09,3 Cell,2.1 Kg,T-Type HD camera with 1280 x 720 resolution and 720p HD video at 30 fps with Temporal Noise Reduction,39.62 cm (15.6 Inch)
HP Backlit Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fy5002TU Thin and Ligh...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.3,"₹44,990₹70,06435% off",https://www.flipkart.com/hp-backlit-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fy5002tu-thin-light-laptop/p/itm9046eaf5a4af9?pid=COMGZNSBS7Z959EW&lid=LSTCOMGZNSBS7Z959EWGCQAVA&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_277&otracker=search&fm=organic&iid=en_rtS0xA9t_WkWRktxehO7UFA3AwxuLyPOA2UHNc7fZfhXUY_Gc8Q-nkkM-qG0_GRIOHfdx1KIg8RjX4LmCZwm-A%3D%3D&ppt=pp&ppn=pp&ssid=exr6puf9u80000001746941281142&qH=312f91285e048e09,Warranty Summary,1.69 Kg,HP True Vision 720p HD camera,39.62 cm (15.6 Inch)
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ322WS Th...,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,"₹28,990₹50,99043% off",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj322ws-thin-light-laptop/p/itm968db504ada5b?pid=COMGMGXFQZGYKEZG&lid=LSTCOMGMGXFQZGYKEZGUU1BUT&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_278&otracker=search&fm=organic&iid=en_rtS0xA9t_WkWRktxehO7UFA3AwxuLyPOA2UHNc7fZfj5o7C0gWbLnoH9W7ZDQoJgPYi5HGxJ43tKSKslr1SXOPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=exr6puf9u80000001746941281142&qH=312f91285e048e09,Model Number,1.63 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch)
HP Laptop Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq5329TU Thin and Light...,Intel Core i5 Processor (12th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite Warranty,4.2,"₹44,990₹62,96328% off",https://www.flipkart.com/hp-laptop-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-15s-fq5329tu-thin-light/p/itm7d7024d1947e9?pid=COMGYZVFY8MFJ8QA&lid=LSTCOMGYZVFY8MFJ8QAM0UN74&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_279&otracker=search&fm=organic&iid=7f593b14-b5a5-4333-89ce-ab1032fd9743.COMGYZVFY8MFJ8QA.SEARCH&ppt=pp&ppn=pp&ssid=exr6puf9u80000001746941281142&qH=312f91285e048e09,Warranty Summary,1.69 kg,HP Wide Vision 720p HD Camera with Temporal Noise Reduction,39.62 cm (15.6 inch)
Acer Nitro V AMD Ryzen 7 Octa Core 7735HS - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeF...,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year International Travelers Warranty (ITW),4.2,"₹77,990₹1,01,99923% off",https://www.flipkart.com/acer-nitro-v-amd-ryzen-7-octa-core-7735hs-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-anv15-41-gaming-laptop/p/itm6491e522f1157?pid=COMGZN7Z7FZFAEZF&lid=LSTCOMGZN7Z7FZFAEZF3UFJ1O&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_280&otracker=search&fm=organic&iid=7f593b14-b5a5-4333-89ce-ab1032fd9743.COMGZN7Z7FZFAEZF.SEARCH&ppt=pp&ppn=pp&ssid=exr6puf9u80000001746941281142&qH=312f91285e048e09,MS Office Provided,2.1 Kg,UFC with T-Type HD camera with Blue Glass lens with 1280 x 720 resolution and 720p HD video at 30 fps with Temporal Noise Reduction with Dual Mic,39.62 cm (15.6 Inch)
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,"Light weight, Portable Laptop
RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD StorageHard-Decoding 4k@60Hz
Graphics/GPU: UHD Graphics 600
Display: 14.1 inch, 16:9 IPS Display
Touchpad: Larger Touchpad with easy control
Keyboard: Chiclet keyboard keysIntel Celeron Dual Core Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System256 GB SSD35.81 cm (14.1 inch) DisplayWPS Office, Operating System Software1 Year Onsite Warranty",3.7,"₹16,990₹34,99051% off",https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_281&otracker=search&fm=organic&iid=en_rtS0xA9t_WkWRktxehO7UFA3AwxuLyPOA2UHNc7fZfh7d0dYqfbBA9g9_n8-zMYs_N6MsOtO18uXiaejww1uFw%3D%3D&ppt=pp&ppn=pp&ssid=exr6puf9u80000001746941281142&qH=312f91285e048e09,Up To 9 Hours,1.39 kg,Yes,35.81 cm (14.1 inch)
Acer Aspire 3 AMD Ryzen 3 Quad Core 7330U - (8 GB/512 GB SSD/Windows 11 Home) A325-42 Thin and Light L...,AMD Ryzen 3 Quad Core Processor8 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Carry-in Warranty,4.1,"₹27,990₹44,99037% off",https://www.flipkart.com/acer-aspire-3-amd-ryzen-quad-core-7330u-8-gb-512-gb-ssd-windows-11-home-a325-42-thin-light-laptop/p/itmdaf15e01a1d1a?pid=COMH397X2KJ8XCHR&lid=LSTCOMH397X2KJ8XCHRBDEAS1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_282&otracker=search&fm=organic&iid=en_rtS0xA9t_WkWRktxehO7UFA3AwxuLyPOA2UHNc7fZfhR5XYjJB5X0tkLvQaYVwM8GdZud_sJOoYvGTI7BDPGSPUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=exr6puf9u80000001746941281142&qH=312f91285e048e09,Not found,1.79 Kg,Full HD camera,39.62 cm (15.6 Inch)
DELL 15 Intel Core i7 13th Gen 1355U - (16 GB/512 GB SSD/Windows 11 Home) 3530 Thin and Light Laptop,"Intel Core i7 Processor (13th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMy Dell (Dell Power Manager,Dell Support Assist)1 Year Onsite Hardware Service",4.3,"₹69,490₹79,99013% off",https://www.flipkart.com/dell-15-intel-core-i7-13th-gen-1355u-16-gb-512-gb-ssd-windows-11-home-3530-thin-light-laptop/p/itm1e8ad2b18043a?pid=COMGUXC4UXUCH5BQ&lid=LSTCOMGUXC4UXUCH5BQLHQTC1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_283&otracker=search&fm=organic&iid=7f593b14-b5a5-4333-89ce-ab1032fd9743.COMGUXC4UXUCH5BQ.SEARCH&ppt=pp&ppn=pp&ssid=exr6puf9u80000001746941281142&qH=312f91285e048e09,Up to 7 Hrs*,1.62 Kg,Not found,39.62 cm (15.6 inch)
Lenovo IdeaPad Slim 3 Intel Core 5 120U - (16 GB/512 GB SSD/Windows 11 Home) 15IRU9 Thin and Light Lap...,Intel Core 5 Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection,Not found,"₹57,990₹98,29041% off",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-5-120u-16-gb-512-gb-ssd-windows-11-home-15iru9-thin-light-laptop/p/itm726ac134d0530?pid=COMH44PGGJZMT3FE&lid=LSTCOMH44PGGJZMT3FEDD4ST8&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_284&otracker=search&fm=organic&iid=7f593b14-b5a5-4333-89ce-ab1032fd9743.COMH44PGGJZMT3FE.SEARCH&ppt=pp&ppn=pp&ssid=exr6puf9u80000001746941281142&qH=312f91285e048e09,Not found,1.62 Kg,FHD 1080p with Privacy Shutter,39.62 cm (15.6 Inch)
"ASUS Vivobook 16 (2025), Copilot + PC with Office 2024 + M365 Basic*, AI PC Qualcomm Snapdragon X - (1...","Qualcomm Snapdragon X Processor16 GB LPDDR5X RAMWindows 11 Home Operating System512 GB SSD40.64 cm (16 Inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year, One-Month Membership of Adobe Creative Cloud All Apps1 Year Onsite Warranty",4,"₹62,990₹84,99025% off",https://www.flipkart.com/asus-vivobook-16-2025-copilot-pc-office-2024-m365-basic-ai-qualcomm-snapdragon-x-16-gb-512-gb-ssd-windows-11-home-x1607qa-mb049ws-thin-light-laptop/p/itmaff92a0acb4ff?pid=COMH9EVGZHTHHPFH&lid=LSTCOMH9EVGZHTHHPFHLX91AF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_285&otracker=search&fm=organic&iid=7f593b14-b5a5-4333-89ce-ab1032fd9743.COMH9EVGZHTHHPFH.SEARCH&ppt=pp&ppn=pp&ssid=exr6puf9u80000001746941281142&qH=312f91285e048e09,Warranty Summary,1.88 Kg,FHD camera with IR function to support Windows Hello With privacy shutter,40.64 cm (16 Inch)
Lenovo Yoga 6 AMD Ryzen 7 Octa Core 7730U - (16 GB/1 TB SSD/Windows 11 Home) 13ABR8 2 in 1 Laptop,AMD Ryzen 7 Octa Core Processor16 GB LPDDR4X RAMWindows 11 Operating System1 TB SSD33.78 cm (13.3 inch) Touchscreen Display1Yr Warranty + 1 Yr Premium Care and 1 Yr Accidental Damage Protection,4.2,"₹69,990₹1,21,69042% off",https://www.flipkart.com/lenovo-yoga-6-amd-ryzen-7-octa-core-7730u-16-gb-1-tb-ssd-windows-11-home-13abr8-2-1-laptop/p/itm0a5d2a15938e8?pid=COMGSVFES2XSYQYY&lid=LSTCOMGSVFES2XSYQYYYK27H0&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_286&otracker=search&fm=organic&iid=7f593b14-b5a5-4333-89ce-ab1032fd9743.COMGSVFES2XSYQYY.SEARCH&ppt=pp&ppn=pp&ssid=exr6puf9u80000001746941281142&qH=312f91285e048e09,Not found,1.37 Kg,Full HD 1080p + IR with Privacy Shutter,33.78 cm (13.3 inch)
ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 5 Quad Core 7520U - (16 GB/512 GB ...,"AMD Ryzen 5 Quad Core Processor16 GB LPDDR5 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year1 Year Onsite Warranty",4.2,"₹40,990₹52,99022% off",https://www.flipkart.com/asus-vivobook-go-14-2025-office-2024-m365-basic-amd-ryzen-5-quad-core-7520u-16-gb-512-gb-ssd-windows-11-home-e1404fa-nk5541ws-thin-light-laptop/p/itme419148dae39c?pid=COMH9SJ9G3HZFQS3&lid=LSTCOMH9SJ9G3HZFQS3XQ3SG1&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_287&otracker=search&fm=organic&iid=en_rtS0xA9t_WkWRktxehO7UFA3AwxuLyPOA2UHNc7fZfgir8v2XF1RvMNa5yKZt2OlArtfTBKKZnx2o3DwdBWJ5_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=exr6puf9u80000001746941281142&qH=312f91285e048e09,3-cell,1.38 Kg,720p HD camera with privacy shutter,35.56 cm (14 inch)
ASUS Vivobook Go 15 OLED AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-LK322...,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.4,"₹34,990₹61,99043% off",https://www.flipkart.com/asus-vivobook-go-15-oled-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-lk322ws-thin-light-laptop/p/itm3de88f71e558b?pid=COMGMGXFE9F37AMQ&lid=LSTCOMGMGXFE9F37AMQLGQ2YD&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_12_288&otracker=search&fm=organic&iid=en_rtS0xA9t_WkWRktxehO7UFA3AwxuLyPOA2UHNc7fZfgnVdzL_uxaMzchZzKdvdCiK5WmVrVn8QP1o5bWxcv8KaV8WX5krIChubBlraAu4CQ%3D&ppt=pp&ppn=pp&ssid=exr6puf9u80000001746941281142&qH=312f91285e048e09,Model Number,1.63 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch)
HP Intel Core 3 14th Gen 100U - (8 GB/512 GB SSD/Windows 11 Home) 15-fd1253TU Thin and Light Laptop,Intel Core 3 Processor (14th Gen)8 GB DDR4 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMS Office Home 2024 + MISC PC Game Pass DA 3M1 Year Onsite Warranty,Not found,"₹36,990₹50,90227% off",https://www.flipkart.com/hp-intel-core-3-14th-gen-100u-8-gb-512-gb-ssd-windows-11-home-15-fd1253tu-thin-light-laptop/p/itmd1340c4358c84?pid=COMHBFRJDZSGPFKZ&lid=LSTCOMHBFRJDZSGPFKZ5NBL2S&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_289&otracker=search&fm=organic&iid=fe834a79-d26b-4981-98fe-97a828505d6c.COMHBFRJDZSGPFKZ.SEARCH&ppt=pp&ppn=pp&ssid=oflu9bn9n40000001746941398137&qH=312f91285e048e09,"3-cell, 41 Wh Li-ion polymer",1.65 Kg,HP True Vision 1080p FHD camera with temporal noise reduction,39.62 cm (15.6 Inch)
Lenovo IdeaPad Slim 1 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) 15AMN7 Thin and ...,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Yr. Onsite + 1 Yr. Accidental Damage Protection,4.1,"₹31,000₹52,89041% off",https://www.flipkart.com/lenovo-ideapad-slim-1-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15amn7-thin-light-laptop/p/itm76f0e5d975817?pid=COMGNY3BTHRQ8MJG&lid=LSTCOMGNY3BTHRQ8MJG2YIZH3&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_290&otracker=search&fm=organic&iid=fe834a79-d26b-4981-98fe-97a828505d6c.COMGNY3BTHRQ8MJG.SEARCH&ppt=pp&ppn=pp&ssid=oflu9bn9n40000001746941398137&qH=312f91285e048e09,Warranty Summary,1.58 Kg,HD 720p with Privacy Shutter,39.62 cm (15.6 inch)
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ131WS Th...,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Home Operating System512 GB SSD39.62 cm (15.6 Inch) DisplayMicrosoft Office Home 2024 + Microsoft 365 Basic1 Year Onsite Warranty,4.2,"₹29,990₹44,99033% off",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj131ws-thin-light-laptop/p/itm1a9101a401f3c?pid=COMH94998FGG8FHG&lid=LSTCOMH94998FGG8FHGURVZSF&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_291&otracker=search&fm=organic&iid=en_6bSLPEjjM1MolY-1hq77JnLHrjX6hcSp6-ad8L6dmIoh_uDpNWs-Luy_NGoojNDhDts8p5tIFucMLj7GV0ZqVfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=oflu9bn9n40000001746941398137&qH=312f91285e048e09,3-cell Li-ion,1.63 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch)
ASUS Vivobook Go 15 AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS Th...,AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.2,"₹28,990₹50,99043% off",https://www.flipkart.com/asus-vivobook-go-15-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj321ws-thin-light-laptop/p/itmf2da9c7085e1b?pid=COMGNRNUUGYRB96A&lid=LSTCOMGNRNUUGYRB96ALHMXAV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_292&otracker=search&fm=organic&iid=en_6bSLPEjjM1MolY-1hq77JnLHrjX6hcSp6-ad8L6dmIoo-BGs0wEEoRYR4OF17WFHGq3H4oRcQF4C9C3QoCy5UfUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=oflu9bn9n40000001746941398137&qH=312f91285e048e09,3 cell,1.63 Kg,720p HD camera With privacy shutter,39.62 cm (15.6 Inch)
Acer Swift Go 14 AMD Ryzen 5 Hexa Core 7430U - (16 GB/512 GB SSD/Windows 11 Home) SFG14-41-R6G9 Thin a...,AMD Ryzen 5 Hexa Core Processor16 GB LPDDR4X RAMWindows 11 Operating System512 GB SSD35.56 cm (14 Inch) Display1 Year Carry-in Warranty,4.3,"₹44,990₹69,99935% off",https://www.flipkart.com/acer-swift-go-14-amd-ryzen-5-hexa-core-7430u-16-gb-512-gb-ssd-windows-11-home-sfg14-41-r6g9-thin-light-laptop/p/itm52551833a1d42?pid=COMH3GFNKMHJEBYF&lid=LSTCOMH3GFNKMHJEBYFYBAVSV&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_293&otracker=search&fm=organic&iid=fe834a79-d26b-4981-98fe-97a828505d6c.COMH3GFNKMHJEBYF.SEARCH&ppt=pp&ppn=pp&ssid=oflu9bn9n40000001746941398137&qH=312f91285e048e09,Not found,1.25 Kg,"Video conferencing: UFC with Type USB FHD Camera, Compatible with Windows, 1920 x 1080 resolution, 1080p HD video at 60 fps with Temporal Noise Reduction",35.56 cm (14 Inch)
HP AMD Ryzen 5 Hexa Core 5500U - (16 GB/512 GB SSD/Windows 11 Home) 15s- eq2182AU Thin and Light Lapto...,"AMD Ryzen 5 Hexa Core Processor16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD39.62 cm (15.6 inch) DisplayMicrosoft Office 2021 Home & Student, HP Documentation, HP BIOS recovery, HP Smart1 Year Onsite Warranty",4.3,"₹45,490₹59,10923% off",https://www.flipkart.com/hp-amd-ryzen-5-hexa-core-5500u-16-gb-512-gb-ssd-windows-11-home-15s-eq2182au-thin-light-laptop/p/itm2f070129053ed?pid=COMGFRHGDB9G3Z9C&lid=LSTCOMGFRHGDB9G3Z9CZBU32N&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_294&otracker=search&fm=organic&iid=fe834a79-d26b-4981-98fe-97a828505d6c.COMGFRHGDB9G3Z9C.SEARCH&ppt=pp&ppn=pp&ssid=oflu9bn9n40000001746941398137&qH=312f91285e048e09,Warranty Summary,1.69 kg,HP True Vision HD Camera,39.62 cm (15.6 inch)
Lenovo IdeaPad Slim 3 Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home) 15IAH8 Thin an...,Intel Core i5 Processor (12th Gen)8 GB LPDDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Yr. Onsite,4.3,"₹50,390₹68,79026% off",https://www.flipkart.com/lenovo-ideapad-slim-3-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-15iah8-thin-light-laptop/p/itm76f0e5d975817?pid=COMH44PGGQEJWKVN&lid=LSTCOMH44PGGQEJWKVNEHM4E2&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_295&otracker=search&fm=organic&iid=fe834a79-d26b-4981-98fe-97a828505d6c.COMH44PGGQEJWKVN.SEARCH&ppt=pp&ppn=pp&ssid=oflu9bn9n40000001746941398137&qH=312f91285e048e09,Not found,1.62 Kg,FHD 1080p with Privacy Shutter,39.62 cm (15.6 Inch)
DELL Latitude 3440 (2024) Intel Core i3 12th Gen 1215U - (16 GB/512 GB SSD/Windows 11 Pro) Latitude 34...,"Intel Core i3 Processor (12th Gen)16 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Pro Plus 2021, Windows 11 Pro1 Year Onsite Warranty",Not found,"₹31,680₹60,99048% off",https://www.flipkart.com/dell-latitude-3440-2024-intel-core-i3-12th-gen-1215u-16-gb-512-gb-ssd-windows-11-pro-business-laptop/p/itm7f265faf0871e?pid=COMH5G3GQ23N4AGB&lid=LSTCOMH5G3GQ23N4AGBSNT0MW&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_296&otracker=search&fm=organic&iid=fe834a79-d26b-4981-98fe-97a828505d6c.COMH5G3GQ23N4AGB.SEARCH&ppt=pp&ppn=pp&ssid=oflu9bn9n40000001746941398137&qH=312f91285e048e09,3 cell,1.5 kg,Warranty Summary,35.56 cm (14 inch)
ASUS Vivobook Go 14 (2025) with Office 2024 + M365 Basic* AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB S...,"AMD Ryzen 3 Quad Core Processor8 GB LPDDR5 RAMWindows 11 Home Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home 2024 (Lifetime Validity ) + Microsoft 365 Basic*(1-Year Validity), McAfee 1 year1 Year Onsite Warranty",4.2,"₹29,990₹43,99031% off",https://www.flipkart.com/asus-vivobook-go-14-2025-office-2024-m365-basic-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk3321ws-thin-light-laptop/p/itm1472d87e3ca55?pid=COMH9SJ9YXA8RGGT&lid=LSTCOMH9SJ9YXA8RGGTTIESJR&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_297&otracker=search&fm=organic&iid=en_6bSLPEjjM1MolY-1hq77JnLHrjX6hcSp6-ad8L6dmIqWb3SXCThKlIVbrXO0fCrNFwDMgZJ8yIdWtSI_fi9oT_UFjCTyOHoHZs-Z5_PS_w0%3D&ppt=pp&ppn=pp&ssid=oflu9bn9n40000001746941398137&qH=312f91285e048e09,3-cell,1.38 Kg,720p HD camera with privacy shutter,35.56 cm (14 inch)
HP Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 15s-fq5330TU|15-fd0111TU Thin and...,Intel Core i5 Processor (12th Gen)16 GB DDR4 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 inch) Display1 Year Onsite warranty,4.3,"₹49,990₹62,52620% off",https://www.flipkart.com/hp-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-15s-fq5330tu-15-fd0111tu-thin-light-laptop/p/itm5b5f94f7b044c?pid=COMGXNZGJV3MEMWM&lid=LSTCOMGXNZGJV3MEMWMMNYA0K&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_298&otracker=search&fm=organic&iid=en_6bSLPEjjM1MolY-1hq77JnLHrjX6hcSp6-ad8L6dmIrrcDrKTdkqMuoTvQpX80LoyVrRiRclRN-p5GEsHoptTg%3D%3D&ppt=pp&ppn=pp&ssid=oflu9bn9n40000001746941398137&qH=312f91285e048e09,Not found,1.69 Kg,HP True Vision 720p HD camera with temporal noise reduction and integrated dual array digital microphones,39.62 cm (15.6 inch)
HP Pavilion Intel Core i5 11th Gen 1155G7 - (8 GB/512 GB SSD/Windows 11 Home) 14-dv1000TU Thin and Lig...,"Intel Core i5 Processor (11th Gen)8 GB DDR4 RAM64 bit Windows 11 Operating System512 GB SSD35.56 cm (14 inch) DisplayMicrosoft Office Home & Student 2019, HP Documentation, HP BIOS recovery, HP Smart1 Year onsite Warranty",4.2,"₹48,999₹67,93127% off",https://www.flipkart.com/hp-pavilion-intel-core-i5-11th-gen-1155g7-8-gb-512-gb-ssd-windows-11-home-14-dv1000tu-thin-light-laptop/p/itm899171d7dd511?pid=COMG87FPKWXY5FYZ&lid=LSTCOMG87FPKWXY5FYZLO0TQO&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_299&otracker=search&fm=organic&iid=fe834a79-d26b-4981-98fe-97a828505d6c.COMG87FPKWXY5FYZ.SEARCH&ppt=pp&ppn=pp&ssid=oflu9bn9n40000001746941398137&qH=312f91285e048e09,3 cell,1.41 Kg,HP True Vision 720p HD camera,35.56 cm (14 inch)
ASUS TUF Gaming A15 AMD Ryzen 7 Octa Core 7435HS - (16 GB/512 GB SSD/Windows 11 Home/8 GB Graphics/NVI...,AMD Ryzen 7 Octa Core Processor16 GB DDR5 RAMWindows 11 Operating System512 GB SSD39.62 cm (15.6 Inch) Display1 Year Onsite Warranty,4.5,"₹90,990₹1,19,99024% off",https://www.flipkart.com/asus-tuf-gaming-a15-amd-ryzen-7-octa-core-7435hs-16-gb-512-gb-ssd-windows-11-home-8-graphics-nvidia-geforce-rtx-4060-fa507nvr-lp104ws-laptop/p/itmc6ca6f861b082?pid=COMH4Y6KP3YYWBD5&lid=LSTCOMH4Y6KP3YYWBD5NP9YQP&marketplace=FLIPKART&q=laptop&store=6bo%2Fb5g&srno=s_13_300&otracker=search&fm=organic&iid=fe834a79-d26b-4981-98fe-97a828505d6c.COMH4Y6KP3YYWBD5.SEARCH&ppt=pp&ppn=pp&ssid=oflu9bn9n40000001746941398137&qH=312f91285e048e09,Not found,2.20 Kg,720P HD camera,39.62 cm (15.6 Inch)
